"CLINIC_ID","CLINIC_CREATED_AT","BUSINESS_SEGMENTATION","IS_CHAIN_CLINIC","FIRST_USER_HUBSPOT_SOURCE","INTEREST_REASONS","INTEREST_CATEGORY_SIGNUP","HAS_INTEREST_BNPL","HAS_INTEREST_BNPL_ONLY","HAS_INTEREST_SAAS","TRIAL_DURATION","TRIAL_START_DATE","TRIAL_END_DATE","TRIAL_START_HOUR","TRIAL_START_HOUR_CATEGORY","TRIAL_START_DAY_OF_WEEK","TRIAL_START_DAY_OF_WEEK_CATEGORY","HAS_USER_CREATED","MARKETING_ATTRIBUITION","MARKETING_ATTRIBUITION_CHANNEL_GROUP","MARKETING_ATTRIBUITION_CAMPAIGN","MARKETING_ATTRIBUITION_CAMPAIGN_PRODUCT","MARKETING_ATTRIBUITION_AD_GROUP","IS_PAID_MEDIUM","HAS_ASKED_FOR_ACCREDITATION","HAS_STARTED_ACCREDITATION_AND_NOT_FINISHED","IS_ACCREDITATION_APPROVED","IS_ACCREDITATION_REPROVED","CLINIC_ACCREDITATION_STATUS","REQUEST_FINISHED_AT","ACCREDITATION_REQUESTED_AT","ACCREDITATION_APPROVED_AT","ACCREDITATION_REJECTED_AT"
"10795","2023-09-18 11:37:15.946","Rede Homologada",true,"Redes",,"Desconhecido",false,false,false,"7","2023-09-18","2023-09-25","11","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-14 17:37:45.053","2023-09-14 17:37:45.053","2023-09-18 11:37:28.878",
"10796","2023-09-18 11:55:47.388","Independente",false,"Inbound","[""bnpl"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-25","11","Business Hours","1","Weekday",true,"Organic - search","Organic",,"None",,false,false,true,false,false,"Incompleta",,,,
"10797","2023-09-18 12:03:14.883","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-18","2023-09-25","12","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,true,false,true,false,"Concluído","2023-09-18 12:16:08.898","2023-09-18 12:16:08.898","2023-09-18 17:41:40.920",
"10798","2023-09-18 12:12:46.094","Independente",false,"Outbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-18","2023-09-25","12","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,true,false,false,"Incompleta",,,,
"10799","2023-09-18 12:37:45.903","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-18","2023-09-25","12","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10800","2023-09-18 12:46:07.489","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-25","12","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_display_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10801","2023-09-18 12:47:16.716","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-25","12","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_fce_saas_set1","SaaS",,true,false,false,false,false,,,,,
"10802","2023-09-18 13:01:47.098","Independente - Legado",false,"Redes",,"Desconhecido",false,false,false,"7","2023-09-18","2023-09-25","13","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-15 10:35:05.548","2023-09-15 10:35:05.548","2023-09-18 13:01:52.958",
"10803","2023-09-18 13:14:43.285","Rede Homologada",true,"Redes",,"Desconhecido",false,false,false,"7","2023-09-18","2023-09-25","13","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-15 11:28:50.243","2023-09-15 11:28:50.243","2023-09-18 13:14:47.865",
"10804","2023-09-18 13:24:13.193","Rede Homologada",true,"Redes",,"Desconhecido",false,false,false,"7","2023-09-18","2023-09-25","13","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-15 15:33:13.339","2023-09-15 15:33:13.339","2023-09-18 13:24:17.334",
"10805","2023-09-18 13:43:10.408","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-25","13","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_saas_set1","SaaS",,true,false,false,false,false,,,,,
"10806","2023-09-18 13:43:19.323","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-18","2023-09-25","13","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,false,true,false,false,"Incompleta",,,,
"10807","2023-09-18 14:07:09.420","Independente",false,"Inbound","[""calendar"", ""patients_management"", ""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-25","14","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS","kw-software-odontologico",true,false,false,false,false,,,,,
"10808","2023-09-18 14:11:03.645","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-18","14","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL",,true,true,false,true,false,"Concluído","2023-09-19 00:50:00.781","2023-09-19 00:50:00.782","2023-09-19 16:39:00.414",
"10809","2023-09-18 14:15:52.464","Independente - Legado",false,"Redes",,"Desconhecido",false,false,false,"7","2023-09-18","2023-09-25","14","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-14 15:41:26.013","2023-09-14 15:41:26.013","2023-09-18 14:15:58.023",
"10810","2023-09-18 14:18:03.798","Rede Homologada",true,"Redes",,"Desconhecido",false,false,false,"7","2023-09-18","2023-09-25","14","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-14 19:10:18.971","2023-09-14 19:10:18.971","2023-09-18 14:18:12.100",
"10811","2023-09-18 14:57:29.284","Independente - Legado",false,"Redes","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-18","2023-09-25","14","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-18 15:19:40.775","2023-09-18 15:19:40.776","2023-09-19 19:49:42.334",
"10812","2023-09-18 14:58:10.994","Independente",false,"Redes","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-25","14","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,true,false,false,"Incompleta",,,,
"10813","2023-09-18 15:03:50.754","Independente",false,"Redes","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-25","15","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10816","2023-09-18 15:42:12.877","Rede Homologada",true,"Redes",,"Desconhecido",false,false,false,"7","2023-09-18","2023-09-25","15","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-15 11:18:03.410","2023-09-15 11:18:03.410","2023-09-18 15:42:18.310",
"10817","2023-09-18 15:42:30.804","Rede Homologada",true,"Inbound",,"Desconhecido",false,false,false,"7","2023-09-18","2023-09-25","15","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-15 11:48:18.345","2023-09-15 11:48:18.345","2023-09-18 15:42:35.751",
"10818","2023-09-18 15:51:36.709","Independente",false,"Inbound","[""patients_management"", ""calendar"", ""bnpl"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-25","15","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10819","2023-09-18 15:52:28.472","Rede Homologada",true,"Inbound",,"Desconhecido",false,false,false,"7","2023-09-18","2023-09-25","15","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-18 15:26:32.563","2023-09-18 15:26:32.563","2023-09-18 15:52:32.930",
"10820","2023-09-18 15:54:52.782","Independente",false,"Inbound","[""finance_management"", ""patients_management"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-25","15","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10821","2023-09-18 16:08:48.472","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-25","16","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10822","2023-09-18 16:30:25.322","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"21","2023-09-18","2023-10-09","16","Business Hours","1","Weekday",true,"Indicação - interna","Other - known",,"None",,false,true,false,false,true,"Reprovado","2023-10-16 15:56:31.384","2023-10-16 15:56:31.384",,"2023-10-16 17:48:22.084"
"10823","2023-09-18 16:31:29.660","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-18","2023-09-25","16","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10824","2023-09-18 16:40:11.247","Independente",false,"Inbound","[""bnpl"", ""finance_management"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-25","16","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,true,false,true,false,"Concluído","2023-09-22 15:03:04.836","2023-09-22 15:03:04.836","2023-09-22 15:41:02.174",
"10825","2023-09-18 17:00:51.154","Independente",false,"Inbound","[""bnpl"", ""patients_management"", ""calendar"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-18","17","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-10-04 22:03:47.085","2023-10-04 22:03:47.085","2023-10-05 16:09:58.686",
"10826","2023-09-18 17:10:34.937","Independente",false,"Inbound","[""calendar"", ""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-25","17","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_saas_set1","SaaS",,true,false,false,false,false,,,,,
"10827","2023-09-18 17:20:52.090","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-25","17","Business Hours","1","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10828","2023-09-18 17:26:20.685","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-20","17","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL",,true,true,false,true,false,"Concluído","2023-09-19 15:46:13.549","2023-09-19 15:46:13.550","2023-09-19 17:32:11.093",
"10829","2023-09-18 18:01:04.406","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-18","2023-09-25","18","Business Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL",,true,true,false,false,true,"Reprovado","2023-09-18 18:23:16.932","2023-09-18 18:23:16.932",,"2023-09-18 19:04:53.319"
"10830","2023-09-18 18:09:23.720","Independente",false,"Inbound","[""bnpl"", ""finance_management"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-20","18","Business Hours","1","Weekday",true,"Organic - social","Organic",,"None",,false,true,false,true,false,"Concluído","2023-09-18 19:16:37.069","2023-09-18 19:16:37.070","2023-09-19 17:18:50.049",
"10831","2023-09-18 18:28:57.095","Independente",false,"Inbound","[""patients_management"", ""finance_management"", ""calendar""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-25","18","Business Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10832","2023-09-18 19:11:46.431","Independente",false,"Inbound","[""patients_management"", ""finance_management"", ""calendar""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-25","19","After Hours","1","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10833","2023-09-18 20:51:16.755","Independente",false,"Inbound","[""finance_management"", ""calendar""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-25","20","After Hours","1","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10834","2023-09-18 21:06:42.087","Independente",false,"Inbound","[""patients_management"", ""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-18","2023-09-25","21","After Hours","1","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10835","2023-09-18 21:09:32.283","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-18","2023-09-25","21","After Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL",,true,false,false,false,false,,,,,
"10836","2023-09-18 21:27:20.592","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"8","2023-09-18","2023-09-26","21","After Hours","1","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,true,false,true,false,"Concluído","2023-09-18 21:42:36.138","2023-09-18 21:42:36.139","2023-09-19 17:25:50.503",
"10837","2023-09-18 22:06:46.628","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-18","2023-09-25","22","After Hours","1","Weekday",true,"Other","Other",,"None",,false,false,true,false,false,"Incompleta",,,,
"10838","2023-09-19 02:31:44.550","Independente",false,"Inbound","[""patients_management"", ""finance_management"", ""calendar""]","Apenas SaaS",false,false,true,"7","2023-09-19","2023-09-26","2","After Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10839","2023-09-19 06:45:24.731","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","6","After Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10840","2023-09-19 08:59:56.495","Independente",false,"Redes","[""calendar""]","Apenas SaaS",false,false,true,"7","2023-09-19","2023-09-26","8","After Hours","2","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10842","2023-09-19 09:44:34.121","Independente",false,"Inbound","[""finance_management"", ""calendar"", ""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-19","2023-09-26","9","Business Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10843","2023-09-19 10:14:59.035","Rede Homologada",true,"Inbound",,"Desconhecido",false,false,false,"7","2023-09-19","2023-09-26","10","Business Hours","2","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-18 16:35:52.035","2023-09-18 16:35:52.035","2023-09-19 10:15:04.678",
"10844","2023-09-19 10:16:47.054","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","10","Business Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10845","2023-09-19 10:17:40.421","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","10","Business Hours","2","Weekday",true,"Organic - social","Organic",,"None",,false,true,false,true,false,"Concluído","2023-09-19 10:39:14.979","2023-09-19 10:39:14.979","2023-09-20 15:44:44.673",
"10846","2023-09-19 10:22:07.657","Rede Homologada",true,"Redes",,"Desconhecido",false,false,false,"7","2023-09-19","2023-09-26","10","Business Hours","2","Weekday",true,"Other","Other",,"None",,false,true,false,true,false,"Concluído","2023-09-18 17:10:07.950","2023-09-18 17:10:07.950","2023-09-19 10:22:13.553",
"10847","2023-09-19 10:29:26.253","Independente",false,"Inbound","[""patients_management"", ""finance_management"", ""calendar""]","Apenas SaaS",false,false,true,"7","2023-09-19","2023-09-26","10","Business Hours","2","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10848","2023-09-19 10:39:30.268","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","10","Business Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_saas_set1","SaaS",,true,false,false,false,false,,,,,
"10849","2023-09-19 10:56:01.749","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","10","Business Hours","2","Weekday",true,"Other","Other",,"None",,false,true,false,false,true,"Reprovado","2023-09-19 12:37:06.274","2023-09-19 12:37:06.275",,"2023-09-20 13:45:21.664"
"10850","2023-09-19 11:01:19.466","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","11","Business Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,true,false,false,"Incompleta",,,,
"10851","2023-09-19 11:13:23.796","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-19","2023-09-26","11","Business Hours","2","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10852","2023-09-19 11:17:46.300","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","11","Business Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,true,false,false,"Incompleta",,,,
"10853","2023-09-19 11:27:50.340","Independente",false,"Inbound","[""bnpl"", ""patients_management"", ""finance_management"", ""calendar""]","BNPL e SaaS",true,false,true,"8","2023-09-19","2023-09-27","11","Business Hours","2","Weekday",true,"Organic - social","Organic",,"None",,false,false,false,false,false,,,,,
"10855","2023-09-19 12:16:35.521","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","12","Business Hours","2","Weekday",true,"Paid - meta","Paid - meta",,"None",,true,false,false,false,false,,,,,
"10856","2023-09-19 13:18:34.685","Independente",false,"Redes","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-25","13","Business Hours","2","Weekday",true,"Site - pediu ajuda","Other - known",,"None",,false,true,false,true,false,"Concluído","2023-09-19 14:12:31.655","2023-09-19 14:12:31.656","2023-09-20 14:06:25.713",
"10857","2023-09-19 13:41:30.706","Independente",false,"Redes","[""calendar"", ""patients_management"", ""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-19","2023-09-26","13","Business Hours","2","Weekday",true,"Organic - referral","Organic",,"None",,false,false,false,false,false,,,,,
"10858","2023-09-19 13:41:42.868","Independente",false,"Redes","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","13","Business Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10859","2023-09-19 14:19:46.033","Independente",false,"Inbound","[""calendar"", ""patients_management"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","14","Business Hours","2","Weekday",true,"Organic - search","Organic",,"None",,false,true,false,true,false,"Concluído","2023-09-25 10:42:40.112","2023-09-25 10:42:40.113","2023-09-25 11:31:42.354",
"10860","2023-09-19 14:32:58.606","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","14","Business Hours","2","Weekday",true,"Site - pediu ajuda","Other - known",,"None",,false,false,false,false,false,,,,,
"10861","2023-09-19 15:05:35.539","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","15","Business Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10863","2023-09-19 16:00:49.074","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","16","Business Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_fce_bnpl","BNPL",,true,false,false,false,false,,,,,
"10864","2023-09-19 16:11:33.895","Independente",false,"Inbound","[""bnpl"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","16","Business Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,true,false,false,"Incompleta",,,,
"10865","2023-09-19 16:11:41.069","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","16","Business Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10866","2023-09-19 16:35:45.387","Independente",false,"Inbound","[""patients_management"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","16","Business Hours","2","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10867","2023-09-19 17:38:24.293","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-19","2023-09-26","17","Business Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10868","2023-09-19 17:51:23.827","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","17","Business Hours","2","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10869","2023-09-19 17:58:22.920","Independente",false,"Inbound","[""patients_management"", ""finance_management"", ""calendar"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","17","Business Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10870","2023-09-19 18:02:00.182","Independente",false,"Inbound","[""calendar""]","Apenas SaaS",false,false,true,"10","2023-09-19","2023-09-29","18","Business Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL",,true,false,false,false,false,,,,,
"10871","2023-09-19 18:47:44.144","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","18","Business Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10872","2023-09-19 19:04:24.016","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","19","After Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,false,false,false,,,,,
"10873","2023-09-19 19:41:08.804","Independente",false,"Inbound","[""bnpl"", ""calendar"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","19","After Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10874","2023-09-19 20:07:02.512","Independente",false,"Inbound","[""finance_management"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","20","After Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,false,true,false,false,"Incompleta",,,,
"10875","2023-09-19 20:08:30.309","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","20","After Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","base-fria-55k-1",true,false,false,false,false,,,,,
"10876","2023-09-19 20:27:10.916","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-19","2023-09-22","20","After Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_branding_signup","Branding",,true,true,false,true,false,"Concluído","2023-09-22 13:03:56.084","2023-09-22 13:03:56.085","2023-09-22 15:45:53.854",
"10877","2023-09-19 20:55:15.367","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-26","20","After Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_agenda","SaaS","interesses-validados",true,false,false,false,false,,,,,
"10878","2023-09-19 20:56:52.090","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-19","2023-09-20","20","After Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,true,false,true,false,"Concluído","2023-09-19 21:50:58.510","2023-09-19 21:50:58.511","2023-09-20 17:12:35.141",
"10879","2023-09-19 21:08:23.577","Independente",false,"Inbound","[""calendar"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","21","After Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10880","2023-09-19 21:30:27.184","Independente",false,"Inbound","[""finance_management"", ""calendar"", ""patients_management"", ""bnpl""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","21","After Hours","2","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
"10881","2023-09-19 22:47:34.700","Independente",false,"Inbound","[""bnpl"", ""patients_management"", ""finance_management""]","BNPL e SaaS",true,false,true,"7","2023-09-19","2023-09-26","22","After Hours","2","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10882","2023-09-19 23:04:56.743","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-19","2023-09-26","23","After Hours","2","Weekday",true,"Paid - google","Paid - google","google_search_saas_signup","SaaS",,true,false,false,false,false,,,,,
"10883","2023-09-20 01:19:48.372","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-20","2023-09-27","1","After Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10884","2023-09-20 02:00:18.169","Independente",false,"Inbound","[""finance_management""]","Apenas SaaS",false,false,true,"7","2023-09-20","2023-09-27","2","After Hours","3","Weekday",true,"Site - pediu ajuda","Other - known",,"None",,false,false,true,false,false,"Incompleta",,,,
"10885","2023-09-20 03:53:41.675","Independente",false,"Inbound","[""bnpl""]","Apenas BNPL",true,true,false,"7","2023-09-20","2023-09-27","3","After Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,false,false,false,false,,,,,
"10886","2023-09-20 06:01:43.923","Independente",false,"Inbound","[""bnpl"", ""finance_management"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-20","2023-09-27","6","After Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl","BNPL","lal-all-1",true,false,false,false,false,,,,,
"10887","2023-09-20 07:18:00.114","Independente",false,"Inbound","[""bnpl"", ""patients_management""]","BNPL e SaaS",true,false,true,"7","2023-09-20","2023-09-27","7","After Hours","3","Weekday",true,"Paid - meta","Paid - meta","meta_signup_bnpl_Antiga","SaaS",,true,true,false,true,false,"Concluído - faltam dados bancários","2023-09-20 07:38:00.218","2023-09-20 07:38:00.218","2023-10-16 17:56:16.814","2023-09-20 18:41:29.623"
"10888","2023-09-20 08:11:06.046","Independente",false,"Inbound","[""patients_management""]","Apenas SaaS",false,false,true,"7","2023-09-20","2023-09-20","8","After Hours","3","Weekday",true,"Other","Other",,"None",,false,false,false,false,false,,,,,
